ID Industry Sector,Industry Sector,ID Industry Sub-Sector,Industry Sub-Sector,ID Industry Group,Industry Group,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group,Geography,ID Geography,Slug Geography
44-45,Retail Trade,44-45,Retail Trade,44511,Supermarkets and Other Grocery (except Convenience) Stores,2018,2018,01000US,United States,TRUE,TRUE,305380,13449.48515,30375.59397,1330.369259,2656,supermarkets-and-other-grocery-except-convenience-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3222M,Miscellaneous paper & pulp products,2018,2018,01000US,United States,TRUE,TRUE,3732,1499.683673,68186.20606,34354.88112,39,miscellaneous-paper-pulp-products,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8114,Personal & household goods repair & maintenance,2018,2018,01000US,United States,TRUE,TRUE,10798,2550.430844,39098.81256,6847.321976,99,personal-household-goods-repair-maintenance,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",5321,Automotive equipment rental & leasing,2018,2018,01000US,United States,TRUE,TRUE,21339,3584.256963,39698.65743,9432.572086,197,automotive-equipment-rental-leasing,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4442,Lawn & garden equipment & supplies stores,2018,2018,01000US,United States,TRUE,TRUE,13854,2888.629641,47503.93951,10791.91309,141,lawn-garden-equipment-supplies-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3231,Printing & related support activities,2018,2018,01000US,United States,TRUE,TRUE,43680,5124.813837,47074.29579,6198.077829,427,printing-related-support-activities,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8113,Commercial & industrial machinery & equipment repair & maintenance,2018,2018,01000US,United States,TRUE,TRUE,22162,3652.636418,47193.64935,6235.932954,189,commercial-industrial-machinery-equipment-repair-maintenance,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4441Z,Building material & supplies dealers,2018,2018,01000US,United States,TRUE,TRUE,104824,7925.229079,36778.6326,2745.789574,961,building-material-supplies-dealers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32411,Petroleum refining,2018,2018,01000US,United States,TRUE,TRUE,16217,3125.07495,110702.6349,16878.52217,174,petroleum-refining,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",532M2,Other consumer goods rental,2018,2018,01000US,United States,TRUE,TRUE,15431,3048.469768,89565.27464,28856.7909,152,other-consumer-goods-rental,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,44413,Hardware stores,2018,2018,01000US,United States,TRUE,TRUE,23123,3730.888092,33336.32491,5238.88321,208,hardware-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3241M,Miscellaneous petroleum & coal products,2018,2018,01000US,United States,TRUE,TRUE,1580,975.8517953,41474.14051,20231.2085,13,miscellaneous-petroleum-coal-products,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8112,Electronic & precision equipment repair and maintenance,2018,2018,01000US,United States,TRUE,TRUE,13989,2902.658507,58974.05762,13372.9468,114,electronic-precision-equipment-repair-and-maintenance,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,443142,Electronics stores,2018,2018,01000US,United States,TRUE,TRUE,77892,6836.926416,74983.95454,8795.129944,757,electronics-stores,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",53M,"Commercial, industrial & other intangible assets rental & leasing",2018,2018,01000US,United States,TRUE,TRUE,17047,3203.973684,71843.44706,11148.82861,151,commercial-industrial-other-intangible-assets-rental-leasing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3252,"Resin, synthetic rubber, & fibers & filaments manufacturing   ",2018,2018,01000US,United States,TRUE,TRUE,12633,2758.497221,48377.30381,10133.1699,110,resin-synthetic-rubber-fibers-filaments-manufacturing-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8111Z,Automotive repair & maintenance,2018,2018,01000US,United States,TRUE,TRUE,132917,8917.103486,45266.22063,3063.933783,1138,automotive-repair-maintenance,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,443141,Household appliance stores,2018,2018,01000US,United States,TRUE,TRUE,5617,1839.745986,46483.30515,11199.54867,47,household-appliance-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3253,Agricultural chemical manufacturing,2018,2018,01000US,United States,TRUE,TRUE,3216,1392.173025,122910.9751,76500.85164,32,agricultural-chemical-manufacturing,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5411,Legal services,2018,2018,01000US,United States,TRUE,TRUE,183390,10459.11355,118306.3023,7903.252744,1897,legal-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,442,Furniture & home furnishings stores,2018,2018,01000US,United States,TRUE,TRUE,60334,6020.220108,41203.34132,5047.831517,564,furniture-home-furnishings-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3254,Pharmaceutical & medicine manufacturing,2018,2018,01000US,United States,TRUE,TRUE,69093,6440.805632,113993.4864,9312.995324,693,pharmaceutical-medicine-manufacturing,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",811192,Car washes,2018,2018,01000US,United States,TRUE,TRUE,21877,3629.103575,24592.45866,4082.368541,165,car-washes,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4413,"Automotive parts, accessories, & tire stores  ",2018,2018,01000US,United States,TRUE,TRUE,48733,5412.351977,34995.96663,3064.451081,422,automotive-parts-accessories-tire-stores-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5412,"Accounting, tax preparation, bookkeeping & payroll services",2018,2018,01000US,United States,TRUE,TRUE,128171,8757.643133,81552.43092,7011.269963,1238,accounting-tax-preparation-bookkeeping-payroll-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3255,"Paint, coating, & adhesive manufacturing ",2018,2018,01000US,United States,TRUE,TRUE,4491,1645.095198,121241.7718,58761.42467,45,paint-coating-adhesive-manufacturing-,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,722Z,Restaurants & Food Services,2018,2018,01000US,United States,TRUE,TRUE,1199879,25963.18829,24606.8354,722.8347538,10094,restaurants-food-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4412,Other motor vehicle dealers,2018,2018,01000US,United States,TRUE,TRUE,11477,2629.345903,53487.71752,12100.19834,106,other-motor-vehicle-dealers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3256,"Soap, cleaning compound, & cosmetics manufacturing ",2018,2018,01000US,United States,TRUE,TRUE,17620,3257.323229,56729.0836,12576.71341,173,soap-cleaning-compound-cosmetics-manufacturing-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5413,"Architectural, engineering & related services",2018,2018,01000US,United States,TRUE,TRUE,188357,10598.29943,88435.21157,4039.938125,1889,architectural-engineering-related-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4411,Car Dealers,2018,2018,01000US,United States,TRUE,TRUE,134349,8964.643243,55536.54047,3525.659193,1146,car-dealers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,325M,Industrial & miscellaneous chemicals,2018,2018,01000US,United States,TRUE,TRUE,19124,3393.350745,79521.19666,12958.30633,182,industrial-miscellaneous-chemicals,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,7224,"Drinking places, alcoholic beverages ",2018,2018,01000US,United States,TRUE,TRUE,21486,3596.566387,27609.7181,4478.854382,176,drinking-places-alcoholic-beverages-,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42S,Not specified wholesale trade,2018,2018,01000US,United States,TRUE,TRUE,23299,3745.041251,54662.59093,10878.85278,200,not-specified-wholesale-trade,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5414,Specialized design services,2018,2018,01000US,United States,TRUE,TRUE,48711,5411.133545,67120.98635,6793.934722,485,specialized-design-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3261,Plastics product manufacturing,2018,2018,01000US,United States,TRUE,TRUE,24551,3844.210285,57214.19099,9140.00768,243,plastics-product-manufacturing,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,721M,Recreational vehicle parks & camps and rooming & boarding houses,2018,2018,01000US,United States,TRUE,TRUE,8790,2301.235379,22445.91104,5920.346682,118,recreational-vehicle-parks-camps-and-rooming-boarding-houses,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4251,Wholesale electronic markets & agents & brokers,2018,2018,01000US,United States,TRUE,TRUE,16549,3156.871974,66307.63792,13051.84349,171,wholesale-electronic-markets-agents-brokers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32621,Tire manufacturing,2018,2018,01000US,United States,TRUE,TRUE,1189,846.5469696,59812.08831,39546.99693,10,tire-manufacturing,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5415,Computer Systems Design,2018,2018,01000US,United States,TRUE,TRUE,473163,16660.20246,127189.5667,3636.5601,4598,computer-systems-design,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,424M,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",2018,2018,01000US,United States,TRUE,TRUE,26719,4010.106766,88751.85931,13323.82822,252,drugs-sundries-chemical-allied-products-merchant-wholesalers-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3262M,"Rubber products, except tires, manufacturing ",2018,2018,01000US,United States,TRUE,TRUE,4285,1606.931836,54213.64644,16999.38029,35,rubber-products-except-tires-manufacturing-,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,7211,Traveler accommodation,2018,2018,01000US,United States,TRUE,TRUE,191349,10681.22826,39367.67002,2771.666541,1635,traveler-accommodation,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4249Z,Miscellaneous nondurable goods merchant wholesalers,2018,2018,01000US,United States,TRUE,TRUE,21004,3556.044905,55541.77147,12029.42964,226,miscellaneous-nondurable-goods-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5416,"Management, scientific & technical consulting services",2018,2018,01000US,United States,TRUE,TRUE,191973,10698.43897,94142.92852,5399.277381,1908,management-scientific-technical-consulting-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32711,"Pottery, ceramics, & plumbing fixture manufacturing  ",2018,2018,01000US,United States,TRUE,TRUE,1601,982.3148955,58640.66209,27236.53515,16,pottery-ceramics-plumbing-fixture-manufacturing-,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",71,"Arts, Entertainment & Recreation",713Z,Amusement & Recreation,2018,2018,01000US,United States,TRUE,TRUE,290213,13116.97131,36569.79755,2203.352718,2702,amusement-recreation,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42491,Farm supplies merchant wholesalers,2018,2018,01000US,United States,TRUE,TRUE,5023,1739.780866,79319.54629,37604.44826,53,farm-supplies-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,327120,Clay building material & refractories manufacturing,2018,2018,01000US,United States,TRUE,TRUE,2130,1133.022038,50932.71596,17558.5747,21,clay-building-material-refractories-manufacturing,California,04000US06,california
